Entrez	tissue
101928590	cervix
101928597	cervix
101928602	cervix
101928603	cervix
101928677	cervix
101928733	cervix
101928941	cervix
101928973	cervix
101929010	cervix
101929109	cervix
101929111	cervix
101929144	cervix
101929164	cervix
101929176	cervix
101929337	cervix
101929355	cervix
101929384	cervix
101929427	cervix
101929452	cervix
101929505	cervix
101929563	cervix
101929591	cervix
101929602	cervix
101929690	cervix
101929694	cervix
101929798	cervix
101937451	cervix
10242	cervix
102477328	cervix
102546226	cervix
102723165	cervix
102724018	cervix
102724341	cervix
102724434	cervix
102724663	cervix
102724691	cervix
103344930	cervix
103689846	cervix
103752587	cervix
10408	cervix
1041	cervix
104355288	cervix
1044	cervix
104413892	cervix
104502416	cervix
10481	cervix
105369203	cervix
105369364	cervix
105369413	cervix
105369490	cervix
105369739	cervix
105369740	cervix
105369954	cervix
105369971	cervix
105370400	cervix
105370496	cervix
105371564	cervix
105371620	cervix
105373051	cervix
105373244	cervix
105373757	cervix
105373876	cervix
105374057	cervix
105374250	cervix
105375009	cervix
105375679	cervix
105376609	cervix
105376672	cervix
105377031	cervix
105377108	cervix
105377716	cervix
105378318	cervix
105379407	cervix
10599	cervix
10647	cervix
10660	cervix
1068	cervix
10761	cervix
107983988	cervix
107984640	cervix
107985312	cervix
107986453	cervix
107986980	cervix
10880	cervix
10887	cervix
110806303	cervix
11086	cervix
11202	cervix
112268408	cervix
11249	cervix
112714	cervix
11283	cervix
1129	cervix
112937	cervix
11317	cervix
113457	cervix
1136	cervix
114	cervix
1143	cervix
114571	cervix
114771	cervix
114788	cervix
114798	cervix
116179	cervix
116931	cervix
116969	cervix
117154	cervix
119395	cervix
120406	cervix
121214	cervix
121643	cervix
121838	cervix
122651	cervix
123970	cervix
124590	cervix
124626	cervix
124912	cervix
125704	cervix
125981	cervix
126123	cervix
126410	cervix
126520	cervix
126536	cervix
126638	cervix
127391	cervix
127540	cervix
1280	cervix
128414	cervix
128602	cervix
128653	cervix
128826	cervix
130106	cervix
131669	cervix
132141	cervix
132203	cervix
132724	cervix
133482	cervix
133690	cervix
134121	cervix
134526	cervix
134701	cervix
134829	cervix
135644	cervix
135927	cervix
136242	cervix
136541	cervix
1369	cervix
137970	cervix
138009	cervix
138255	cervix
139105	cervix
139170	cervix
139212	cervix
1394	cervix
139599	cervix
1401	cervix
140453	cervix
140458	cervix
140469	cervix
140625	cervix
140689	cervix
140828	cervix
140870	cervix
1421	cervix
143241	cervix
144809	cervix
145501	cervix
145942	cervix
145946	cervix
146167	cervix
146754	cervix
146845	cervix
146861	cervix
1469	cervix
1470	cervix
147183	cervix
147719	cervix
148066	cervix
148109	cervix
148145	cervix
148870	cervix
149018	cervix
149086	cervix
149563	cervix
149699	cervix
149954	cervix
149998	cervix
150160	cervix
150280	cervix
150483	cervix
150921	cervix
151112	cervix
152405	cervix
153163	cervix
154064	cervix
154150	cervix
1548	cervix
1549	cervix
155	cervix
155051	cervix
155465	cervix
158038	cervix
1585	cervix
158521	cervix
158763	cervix
158798	cervix
1591	cervix
1592	cervix
160492	cervix
1607	cervix
160762	cervix
160777	cervix
161003	cervix
161357	cervix
1618	cervix
1620	cervix
162083	cervix
162282	cervix
162517	cervix
162540	cervix
163071	cervix
1641	cervix
164127	cervix
164714	cervix
165721	cervix
166979	cervix
168090	cervix
169026	cervix
170261	cervix
170370	cervix
170692	cervix
171019	cervix
171222	cervix
171483	cervix
171484	cervix
1745	cervix
1758	cervix
176	cervix
1807	cervix
1811	cervix
1830	cervix
190	cervix
192134	cervix
195977	cervix
196051	cervix
196374	cervix
196472	cervix
196477	cervix
196968	cervix
1990	cervix
200504	cervix
201243	cervix
2020	cervix
202500	cervix
203074	cervix
203076	cervix
203100	cervix
203562	cervix
2044	cervix
204474	cervix
2056	cervix
207147	cervix
2116	cervix
2128	cervix
2138	cervix
2155	cervix
2158	cervix
2173	cervix
219578	cervix
219595	cervix
219623	cervix
219681	cervix
219938	cervix
220047	cervix
220081	cervix
220082	cervix
220832	cervix
221191	cervix
221391	cervix
221409	cervix
222	cervix
22865	cervix
22943	cervix
23209	cervix
23532	cervix
23619	cervix
23627	cervix
23732	cervix
246213	cervix
248	cervix
2492	cervix
250	cervix
253962	cervix
254240	cervix
254956	cervix
255061	cervix
2556	cervix
2557	cervix
256130	cervix
256297	cervix
256369	cervix
256394	cervix
2567	cervix
257	cervix
257062	cervix
2571	cervix
25769	cervix
25818	cervix
25858	cervix
25975	cervix
26166	cervix
26212	cervix
26261	cervix
26330	cervix
2645	cervix
26585	cervix
26659	cervix
26664	cervix
266743	cervix
26716	cervix
26835	cervix
26998	cervix
27019	cervix
27022	cervix
27023	cervix
2712	cervix
27120	cervix
27159	cervix
27164	cervix
27179	cervix
27201	cervix
27290	cervix
27302	cervix
27328	cervix
279	cervix
28234	cervix
282966	cervix
2830	cervix
283038	cervix
283303	cervix
283332	cervix
2834	cervix
283446	cervix
283461	cervix
283576	cervix
283692	cervix
283731	cervix
283738	cervix
283796	cervix
283867	cervix
283994	cervix
284034	cervix
284116	cervix
284191	cervix
284254	cervix
284257	cervix
284274	cervix
284355	cervix
284382	cervix
284395	cervix
2845	cervix
284521	cervix
284688	cervix
2847	cervix
284757	cervix
284933	cervix
285194	cervix
285220	cervix
285588	cervix
285641	cervix
285643	cervix
285735	cervix
285888	cervix
286187	cervix
286234	cervix
286499	cervix
2891	cervix
2897	cervix
2898	cervix
28983	cervix
29113	cervix
2914	cervix
2917	cervix
2922	cervix
2928	cervix
2940	cervix
2980	cervix
29943	cervix
29949	cervix
29986	cervix
29991	cervix
3018	cervix
3047	cervix
30820	cervix
3083	cervix
317701	cervix
3208	cervix
3209	cervix
3219	cervix
3227	cervix
3228	cervix
3237	cervix
3238	cervix
3239	cervix
326340	cervix
3354	cervix
3358	cervix
3361	cervix
338002	cervix
3381	cervix
338667	cervix
338761	cervix
339145	cervix
339168	cervix
339221	cervix
339416	cervix
339779	cervix
339967	cervix
340024	cervix
340529	cervix
340745	cervix
340900	cervix
341116	cervix
341359	cervix
341880	cervix
342850	cervix
342865	cervix
342918	cervix
343	cervix
343172	cervix
344191	cervix
344758	cervix
345062	cervix
346288	cervix
347694	cervix
347730	cervix
347731	cervix
347741	cervix
348303	cervix
348807	cervix
350383	cervix
353145	cervix
353149	cervix
353219	cervix
353299	cervix
354	cervix
359809	cervix
3620	cervix
3645	cervix
3662	cervix
3670	cervix
3697	cervix
3736	cervix
374768	cervix
374864	cervix
375567	cervix
3756	cervix
375612	cervix
3780	cervix
3792	cervix
3817	cervix
3850	cervix
3857	cervix
386617	cervix
386757	cervix
3868	cervix
387601	cervix
387695	cervix
387718	cervix
387742	cervix
388015	cervix
3882	cervix
3883	cervix
388381	cervix
388406	cervix
3885	cervix
388595	cervix
388633	cervix
388719	cervix
388830	cervix
388931	cervix
388960	cervix
389015	cervix
389033	cervix
389118	cervix
389208	cervix
389634	cervix
389827	cervix
390066	cervix
390535	cervix
390594	cervix
390616	cervix
390928	cervix
391723	cervix
394263	cervix
3975	cervix
399947	cervix
399949	cervix
399967	cervix
40	cervix
400120	cervix
400579	cervix
400660	cervix
400696	cervix
400745	cervix
400757	cervix
4009	cervix
400952	cervix
401014	cervix
401039	cervix
401089	cervix
401236	cervix
401387	cervix
401498	cervix
401551	cervix
401613	cervix
402160	cervix
403314	cervix
4036	cervix
404037	cervix
404216	cervix
404552	cervix
406925	cervix
4107	cervix
4109	cervix
4110	cervix
4111	cervix
414301	cervix
415056	cervix
417	cervix
4250	cervix
429	cervix
4308	cervix
434	cervix
440077	cervix
440087	cervix
440416	cervix
440419	cervix
440910	cervix
441452	cervix
442028	cervix
442444	cervix
445577	cervix
4583	cervix
4586	cervix
4588	cervix
4622	cervix
4626	cervix
4654	cervix
4656	cervix
474382	cervix
4745	cervix
4852	cervix
491	cervix
494141	cervix
4956	cervix
496	cervix
49860	cervix
4995	cervix
5047	cervix
50614	cervix
50700	cervix
5076	cervix
5077	cervix
50801	cervix
5081	cervix
50940	cervix
50944	cervix
50945	cervix
51156	cervix
51298	cervix
51384	cervix
51442	cervix
51458	cervix
51702	cervix
5197	cervix
5232	cervix
5251	cervix
5275	cervix
5304	cervix
53345	cervix
5340	cervix
5370	cervix
54346	cervix
54457	cervix
54474	cervix
54544	cervix
54546	cervix
54551	cervix
5456	cervix
54577	cervix
54596	cervix
5470	cervix
54714	cervix
54715	cervix
54716	cervix
54754	cervix
54763	cervix
54860	cervix
54967	cervix
55130	cervix
55195	cervix
55237	cervix
552853	cervix
554226	cervix
5544	cervix
55515	cervix
5555	cervix
55554	cervix
55867	cervix
55879	cervix
55999	cervix
56141	cervix
56146	cervix
56154	cervix
56163	cervix
5619	cervix
56269	cervix
56300	cervix
56302	cervix
5650	cervix
5651	cervix
56673	cervix
56676	cervix
5672	cervix
5673	cervix
56891	cervix
57115	cervix
57338	cervix
57369	cervix
57481	cervix
57528	cervix
57565	cervix
57642	cervix
57663	cervix
57795	cervix
579	cervix
58157	cervix
58510	cervix
58530	cervix
58531	cervix
58538	cervix
5897	cervix
5923	cervix
5972	cervix
6005	cervix
606293	cervix
6084	cervix
613126	cervix
613212	cervix
613227	cervix
6278	cervix
6295	cervix
6317	cervix
6318	cervix
6323	cervix
6331	cervix
6354	cervix
6359	cervix
6360	cervix
63827	cervix
63946	cervix
64211	cervix
64220	cervix
642366	cervix
642587	cervix
642636	cervix
642864	cervix
642924	cervix
643037	cervix
643365	cervix
643401	cervix
643904	cervix
64396	cervix
643965	cervix
64478	cervix
64518	cervix
645323	cervix
6457	cervix
645961	cervix
646457	cervix
646862	cervix
64711	cervix
647166	cervix
64902	cervix
6496	cervix
653073	cervix
6531	cervix
653437	cervix
653641	cervix
653677	cervix
653720	cervix
6538	cervix
6543	cervix
654463	cervix
6564	cervix
6568	cervix
6572	cervix
66037	cervix
6658	cervix
668	cervix
6698	cervix
6699	cervix
6700	cervix
6703	cervix
6704	cervix
6707	cervix
671	cervix
6716	cervix
6819	cervix
6900	cervix
6906	cervix
7021	cervix
7044	cervix
7141	cervix
7200	cervix
7222	cervix
727897	cervix
727909	cervix
728116	cervix
728310	cervix
728591	cervix
728763	cervix
729627	cervix
729857	cervix
730755	cervix
732	cervix
732253	cervix
732275	cervix
7366	cervix
7369	cervix
7401	cervix
7455	cervix
7472	cervix
7478	cervix
7503	cervix
768097	cervix
768222	cervix
78997	cervix
791115	cervix
79444	cervix
79698	cervix
79740	cervix
79799	cervix
79805	cervix
79949	cervix
80032	cervix
80059	cervix
80122	cervix
80125	cervix
80133	cervix
80343	cervix
8038	cervix
80831	cervix
8092	cervix
81472	cervix
81492	cervix
81626	cervix
8209	cervix
8290	cervix
83446	cervix
83447	cervix
83639	cervix
83650	cervix
83659	cervix
83661	cervix
83698	cervix
83895	cervix
83953	cervix
83998	cervix
84073	cervix
84084	cervix
84218	cervix
84249	cervix
84332	cervix
84366	cervix
84432	cervix
84528	cervix
8456	cervix
84569	cervix
84648	cervix
84690	cervix
8471	cervix
84839	cervix
84873	cervix
84889	cervix
85003	cervix
85300	cervix
8532	cervix
85438	cervix
85445	cervix
85508	cervix
866	cervix
8715	cervix
8735	cervix
8749	cervix
8785	cervix
8788	cervix
881	cervix
886	cervix
8900	cervix
8913	cervix
89777	cervix
89778	cervix
89780	cervix
89792	cervix
89869	cervix
89882	cervix
8989	cervix
90167	cervix
90853	cervix
91156	cervix
9119	cervix
9154	cervix
91646	cervix
9247	cervix
9248	cervix
92736	cervix
92747	cervix
9313	cervix
93190	cervix
93233	cervix
9348	cervix
9356	cervix
93650	cervix
93654	cervix
93661	cervix
9376	cervix
94025	cervix
94026	cervix
9407	cervix
9506	cervix
9515	cervix
9543	cervix
9576	cervix
9622	cervix
9623	cervix
9699	cervix
9715	cervix
9752	cervix
10	colon
100048912	colon
100128006	colon
100128682	colon
100129175	colon
100129597	colon
100130148	colon
100130933	colon
100132015	colon
100132147	colon
100132234	colon
100144595	colon
100190949	colon
100192379	colon
100192386	colon
10021	colon
100271702	colon
100286922	colon
100287082	colon
100287226	colon
100288077	colon
100422737	colon
100422846	colon
10050	colon
100505893	colon
100505989	colon
100505993	colon
100505996	colon
100506159	colon
100506421	colon
100506526	colon
100506542	colon
100506564	colon
100507341	colon
100507657	colon
1007	colon
10071	colon
10083	colon
100861510	colon
100862680	colon
100873942	colon
100874182	colon
100874185	colon
100874198	colon
100874234	colon
100874239	colon
100874342	colon
100874374	colon
100874377	colon
100996301	colon
100996635	colon
101060019	colon
10107	colon
101243555	colon
1015	colon
101927049	colon
101927193	colon
101927219	colon
101927244	colon
101927324	colon
101927412	colon
101927554	colon
101927642	colon
101927828	colon
101927934	colon
101927953	colon
101928033	colon
101928223	colon
101928376	colon
101928401	colon
101928416	colon
101928478	colon
101928590	colon
101928596	colon
101928651	colon
101928820	colon
101928844	colon
101928881	colon
101929010	colon
101929080	colon
101929109	colon
101929144	colon
101929355	colon
101929505	colon
101929549	colon
101929733	colon
101930421	colon
101954276	colon
10223	colon
102682016	colon
102723692	colon
102724050	colon
102724153	colon
102724434	colon
102724684	colon
102725045	colon
10297	colon
10317	colon
10382	colon
10408	colon
1044	colon
104472717	colon
1045	colon
104533120	colon
1048	colon
10481	colon
105369203	colon
105369413	colon
105369740	colon
105370070	colon
105370496	colon
105370578	colon
105371264	colon
105371855	colon
105372556	colon
105373347	colon
105373377	colon
105373496	colon
105374338	colon
105374729	colon
105375009	colon
105375606	colon
105376672	colon
105378318	colon
105379407	colon
10562	colon
10586	colon
10595	colon
10637	colon
106456574	colon
106480738	colon
10690	colon
10721	colon
10753	colon
10777	colon
107984953	colon
107985210	colon
107985879	colon
107986266	colon
107986319	colon
1080	colon
10814	colon
1087	colon
10874	colon
10887	colon
10917	colon
109729174	colon
11063	colon
11074	colon
11075	colon
110806279	colon
110806303	colon
1113	colon
11148	colon
11189	colon
112267871	colon
11227	colon
112441426	colon
11249	colon
11255	colon
1128	colon
11280	colon
11283	colon
1129	colon
112937	colon
1132	colon
1134	colon
1136	colon
1141	colon
114131	colon
1143	colon
114786	colon
115350	colon
116033993	colon
116372	colon
1179	colon
118425	colon
118427	colon
118471	colon
119467	colon
120400	colon
120406	colon
121355	colon
124626	colon
124872	colon
124912	colon
124925	colon
125704	colon
1258	colon
125965	colon
1261	colon
126353	colon
126859	colon
127391	colon
1280	colon
128025	colon
128209	colon
128414	colon
128488	colon
128826	colon
1297	colon
129807	colon
130	colon
1308	colon
131034	colon
131177	colon
131578	colon
132112	colon
132203	colon
132204	colon
132332	colon
133558	colon
134548	colon
134829	colon
135644	colon
135886	colon
137362	colon
137970	colon
1380	colon
138046	colon
1404	colon
140453	colon
140458	colon
140679	colon
140767	colon
140801	colon
140828	colon
1412	colon
1446	colon
144809	colon
144817	colon
1463	colon
146395	colon
146909	colon
147183	colon
147381	colon
148014	colon
148281	colon
148545	colon
148753	colon
149233	colon
1496	colon
149998	colon
150538	colon
150572	colon
150786	colon
1510	colon
151484	colon
151647	colon
151835	colon
153163	colon
154150	colon
154215	colon
155	colon
155465	colon
1555	colon
1557	colon
1559	colon
1562	colon
157570	colon
157627	colon
159296	colon
159963	colon
160492	colon
1607	colon
160777	colon
1610	colon
161003	colon
1618	colon
1630	colon
163404	colon
1644	colon
165545	colon
1670	colon
1671	colon
167410	colon
168090	colon
169026	colon
170261	colon
170850	colon
171169	colon
1745	colon
1746	colon
1755	colon
1811	colon
1821	colon
1826	colon
189	colon
192134	colon
192666	colon
1943	colon
195814	colon
196051	colon
196472	colon
197350	colon
1995	colon
1996	colon
199699	colon
199713	colon
200504	colon
201140	colon
201780	colon
203430	colon
205147	colon
2069	colon
207107	colon
2147	colon
2168	colon
2169	colon
219287	colon
219527	colon
219578	colon
219595	colon
219865	colon
219995	colon
220296	colon
221150	colon
221409	colon
221938	colon
222008	colon
222537	colon
222546	colon
222584	colon
222662	colon
223075	colon
2249	colon
2250	colon
2262	colon
